islocalguide,name,stars,text,totalscore,year,month,day,stars_normalized,totalscore_normalized,categories_Animal park,categories_Aquarium,categories_Beach,categories_Cultural center,categories_Event venue,categories_Heritage preservation,categories_Historical landmark,categories_Mosque,categories_Mountain peak,categories_NaN,categories_Park,categories_Resort hotel,categories_Restaurant,categories_Seasonal goods store,categories_Shopping mall,categories_Theme park,categories_Tourist attraction,city_Dhahran,city_Jeddah,city_NaN,city_Neom,city_Riyadh
1,Pam Ami,5.0,"Nice place to enjoy with family. It has amazing rides which can be enjoyed by every age group. Fantastic way to spend the afternoon and evening. The whole place is themed and filled with shops, styles, and food from all over the world.

I would like to emphasize the floating eatery with boat-shaped stalls in it. I think they are really cool, the ambience is great, the food and beverages are exemplary.

When it comes to safety, the world is well equipped with helping staffs.

Highly recommended indeed!",4.6,2024.0,4.0,27.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,Sidra Ahmed,5.0,"*Boulevard World: An Unforgettable Experience*

Boulevard World was an incredible experience. The utilization of the space and the accuracy in replicating various countries and their markets were impressive. There’s so much to explore, enjoy, and learn at the same time. The overbridge with a flowing river beneath gives off peaceful vibes.

**Countries Featured:**
Italy, Greece, France, Turkey, USA, UK, Rome, Egypt, Spain, Thailand, India, China, and more.

*Pro Tip: For great pictures, visit Greece and Italy in the afternoon when the sun is still out.*

**Things to See:**
- **Morocco Market:** Great for shopping.
- **Floating Market:** Beautifully decorated with umbrellas as the roof, perfect for pictures.
- **India:** Enjoy captivating performances.

**Fun Activities:**
- The games area is located between Egypt and the UK, offering numerous fun and exciting rides.
- Boat rides of various types are available, including small boats, car-boat rides, and larger boats accommodating 14+ people.
- Near Greece, there is a combat area for activities like shooting and archery.

This is definitely a MUST-VISIT place. I recommend arriving at the opening hour to have ample time to explore and enjoy everything.",4.6,2024.0,5.0,31.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,Dr Nikhita Praveen,5.0,"What an incredible place 
.
.
.
Boulevard World
.
.
Very beautiful place with different cultures from around the world  It’s a must visit destination in Riyadh.
.
The best time to visit is in the evening around 5pm , so that you can see these beautiful places in day light and later in the night also.

You will get beautiful pictures and amazing experience.",4.6,2024.0,4.0,20.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,Zaid Al-Asa'd,5.0,"Riyadh Boulevard World is an absolutely stunning destination! I was truly impressed by the vibrant atmosphere, diverse entertainment options, and the breathtaking views. The unique blend of cultural zones, world-class attractions, and immersive experiences made every moment exciting. From the exceptional food courts to the spectacular light displays, every detail was thoughtfully crafted. It’s a must-visit spot for anyone looking to enjoy an unforgettable experience in Riyadh. Highly recommend!",4.6,2024.0,9.0,14.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,Salman Farizi Salu,5.0,"Wow! You're going to have the time of your life! Once you bring your family to these parks, they'll be blown away by the incredible lights, fantastic atmosphere, and endless activities for everyone to enjoy. Get ready for an adventure like no other and memories you'll cherish forever!✨",4.6,2024.0,5.0,4.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,Arif Khan,5.0,"Visited on a Saturday , hence there wasn’t much crowd. The place is amazing and very well setup. All the countries pavilions are unique with their unique architecture and restaurants and cafes with specialized cuisines. They do have performances and shows that happen in each pavilion. All in all a great experience. The entry is reasonable , however the food is a little on the higher side",4.6,2024.0,4.0,21.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,Alkis,3.0,"Do not pay more than the simplest ticket. It is totally not worth it. You need to wait about an hour for each ride. Queues are moving very slow. In general it is a nice concept but at the end of the day it is a replica. Restaurants are “fast food” oriented. Sit down order pay and go…
One time visit is ok.",4.6,2024.0,5.0,5.0,0.20000000000000018,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,Aymeric S,5.0,"I was looking for an evening activity and I was not disappointed. The people at the entrance were very helpful to get the ticket (through the app Webook) and the price of 109 SAR IS very reasonable for the entrance + 10 rides included.
The place was quite busy which was great, walking through all the areas. Quality of the place is very well done and the games/activities are enjoyable. I recommend to take the cable car to have a nice view on the park and also Boulevard City.
I had a blast !",4.6,2024.0,4.0,28.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,yani2610,5.0,"The development of Boulevard World has been remarkable, resulting in a wonderland of scenic beauty in a surprisingly short timeframe. The attached images showcase the stunning vistas that have captivated visitors, offering a delightful experience for families. The captivating light shows by the lake and the availability of exceptional dining establishments, such as Rieti, contribute to the overall enchantment of this destination. Visitors from all corners are certain to find immense enjoyment in this miraculous accomplishment completed in a brief period.",4.6,2024.0,6.0,12.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,FAYIZ ABOOBACKER,5.0,"Visiting Boulevard World in Riyadh was an absolute delight—a sensory journey through a world of entertainment, culture, and culinary wonders. As I strolled through this vibrant complex, I was captivated by the blend of modernity and tradition, seamlessly woven into every corner.

As the day came to a close, I left with a heart full of memories and a renewed appreciation for the rich tapestry of experiences that make Riyadh such a vibrant destination. Boulevard World truly embodies the spirit of the city—a place where culture, entertainment, and hospitality converge to create unforgettable moments.""",4.6,2024.0,6.0,8.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,Velimir Uljarevic,5.0,"Wooow, what an amazing place, if you visit Riyadh this place is a must zo wisit if you are into these kind of things, huge amount of rides, amazing placrs devided by coutries, it's huuuuge so be ready to walk a lot coz you need 8+ hours to visit just a surface of things this place has to offer. Kids will be amazed by this place. Allnin all an amazing place to visit.",4.6,2024.0,4.0,24.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,Avais Sherani,5.0,"This is a must visit place when you are in the capital city. A lot of effort has been put into creating this place, which makes the experience much more enjoyable. A lot of walking is involved which can be substituted by renting golf carts/electric scooters. To fully enjoy this place you must spend at least 4 hours. This is a detailed review to help you better plan your experience.

1. Tickets MUST be purchased online through the WeBook app. Tickets are priced evenly for children and adults. The weekend entry only ticket cost SAR 59/person while the weekday entry ticket is priced at SAR 29/person. Tickets including rides/experiences are priced differently and can be seen on the app. The tickets are scanned on your phone at the entry point so keep your phone charged and ready.

2. Parking is accessible from Al Imam Saud Bin Faisal street. The parking is very well staffed and there are plenty of ushers to guide you. There is no entry ticket, and a flat fee of SAR 10/vehicle is charged at exit point.

3. The place is designed on a circular path. From the entrance you can make a left and start at the globe and walk through Egypt pavilion onwards and complete the circle, or you can take a right and start from Indian pavilion and walk through the entire boulevard world. The paths are clearly marked.

4. A full circle of the exhibition will cover a distance of a little over 2 miles/3.5 KM and take almost 3 hours including time for rest and snacks, but not including any rides/exhibitions. Ideally start around 6 PM when the weather is pleasant, however the place got extremely crowded after sunset.

5. For those who would not like to walk, there is a facility at the entrance gate from where you can rent a Golf Cart for family, Electric Scooter for 2 adults max, as well as Strollers/push chairs for children.

6. Each country pavilion includes models of their famous sites, local cuisine restaurants/snack shops, and a full market place for local/traditional items. The prices are slightly higher which is normal for an exhibition like this. Each pavilion also has a local cultural exhibition including traditional music and dance performances that are free. These performances also start around 6:30 PM and continue at regular intervals.

7. ⁠There are a lot of rides/experiences apart from the country pavilions. These include the Dolphin Show, Arcade Gaming Arena, Combat Zone, Amazon Experience, and a Theme Park. It is recommended to look at the reviews of these experiences before buying tickets.

8. The Cable Car ride does not offer value for money. You spend 14 minutes in the cable car, out of which 12 minutes are over a parking lot. The view is not the best either, while they do not let you exit at the Boulevard City. Not great value for money/time or an enjoyable experience.

9. Staff at the Boulevard world as well as at the country pavilions are very helpful and well mannered. This makes the experience much better.

10. Power banks are available for rent across the entire arena through automated machines. Also all vendors accept payments through cards/machines.",4.6,2024.0,6.0,24.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
